CustomerName,ProductId,CustomerProductCode,ProductName,ProductNumber,APSCode,CustomerCode,LMSCustomerName,LMSCustomerId,ProductType,ProductStatus,ClientDepartment,Analysisfield1,Analysisfield2,OMProductId,SellingUOM,CustomerId,ProductOwner,ProductManager,VatRate,ChargingCategory
Moon and Stars,921,SAMPLE_0921,Sample Product 921,PX0000921,PX0000921,999,Moon Stars LMS Account,999,CARD,DRAFT,Moon,M0001,NULL,921,PACK 10,999,ProductOwner2@MoonStars.co.uk,ProductManager1@theapsgroup.com,0,Charge on Production
Moon and Stars,922,SAMPLE_0922,Sample Product 922,PX0000922,PX0000922,999,Moon Stars LMS Account,999,LFLT,DRAFT,Moon,M0001,NULL,922,SINGLE,999,ProductOwner2@MoonStars.co.uk,ProductManager4@theapsgroup.com,0,Charge on Production
Moon and Stars,923,SAMPLE_0923,Sample Product 923,PX0000923,PX0000923,999,Moon Stars LMS Account,999,LFLT,DRAFT,Sun,M0003,NULL,923,SINGLE,999,ProductOwner4@MoonStars.co.uk,ProductManager4@theapsgroup.com,0,Charge on Production
Moon and Stars,924,SAMPLE_0924,Sample Product 924,PX0000924,PX0000924,999,Moon Stars LMS Account,999,LFLT,DRAFT,Moon,M0001,NULL,924,SINGLE,999,ProductOwner2@MoonStars.co.uk,ProductManager4@theapsgroup.com,0.2,Charge on Production
Moon and Stars,925,SAMPLE_0925,Sample Product 925,PX0000925,PX0000925,999,Moon Stars LMS Account,999,LFLT,DRAFT,Moon,M0001,NULL,925,SINGLE,999,ProductOwner1@MoonStars.co.uk,ProductManager1@theapsgroup.com,0,Charge on Production
Moon and Stars,926,SAMPLE_0926,Sample Product 926,PX0000926,PX0000926,999,Moon Stars LMS Account,999,POSA,DRAFT,Stars,M0002,NULL,926,SINGLE,999,ProductOwner3@MoonStars.co.uk,ProductManager3@theapsgroup.com,0,Charge on Production
Moon and Stars,927,SAMPLE_0927,Sample Product 927,PX0000927,PX0000927,999,Moon Stars LMS Account,999,LFLT,DRAFT,Sun,M0001,NULL,927,SINGLE,999,ProductOwner1@MoonStars.co.uk,ProductManager2@theapsgroup.com,0,Charge on Production
Moon and Stars,928,SAMPLE_0928,Sample Product 928,PX0000928,PX0000928,999,Moon Stars LMS Account,999,LFLT,DRAFT,Moon,M0001,NULL,928,SINGLE,999,ProductOwner1@MoonStars.co.uk,ProductManager3@theapsgroup.com,0.2,Charge on Production
Moon and Stars,929,SAMPLE_0929,Sample Product 929,PX0000929,PX0000929,999,Moon Stars LMS Account,999,LFLT,DRAFT,Sun,M0001,NULL,929,SINGLE,999,ProductOwner2@MoonStars.co.uk,ProductManager1@theapsgroup.com,0,Charge on Production
Moon and Stars,930,SAMPLE_0930,Sample Product 930,PX0000930,PX0000930,999,Moon Stars LMS Account,999,LFLT,DRAFT,Moon,M0001,NULL,930,SINGLE,999,ProductOwner1@MoonStars.co.uk,ProductManager1@theapsgroup.com,0,Charge on Production
Moon and Stars,931,SAMPLE_0931,Sample Product 931,PX0000931,PX0000931,999,Moon Stars LMS Account,999,LFLT,DRAFT,Sun,M0001,NULL,931,SINGLE,999,ProductOwner2@MoonStars.co.uk,ProductManager2@theapsgroup.com,0.2,Charge on Production
Moon and Stars,932,SAMPLE_0932,Sample Product 932,PX0000932,PX0000932,999,Moon Stars LMS Account,999,LFLT,DRAFT,Moon,M0002,NULL,932,SINGLE,999,ProductOwner3@MoonStars.co.uk,ProductManager1@theapsgroup.com,0,Charge on Production
Moon and Stars,933,SAMPLE_0933,Sample Product 933,PX0000933,PX0000933,999,Moon Stars LMS Account,999,POSA,DRAFT,Stars,M0001,NULL,933,SINGLE,999,ProductOwner1@MoonStars.co.uk,ProductManager3@theapsgroup.com,0,Charge on Production
Moon and Stars,934,SAMPLE_0934,Sample Product 934,PX0000934,PX0000934,999,Moon Stars LMS Account,999,LFLT,DRAFT,Moon,M0001,NULL,934,SINGLE,999,ProductOwner1@MoonStars.co.uk,ProductManager3@theapsgroup.com,0.2,Charge on Production
Moon and Stars,935,SAMPLE_0935,Sample Product 935,PX0000935,PX0000935,999,Moon Stars LMS Account,999,LFLT,DRAFT,Moon,M0001,NULL,935,SINGLE,999,ProductOwner1@MoonStars.co.uk,ProductManager2@theapsgroup.com,0,Charge on Production
Moon and Stars,936,SAMPLE_0936,Sample Product 936,PX0000936,PX0000936,999,Moon Stars LMS Account,999,LFLT,DRAFT,Moon,M0002,NULL,936,SINGLE,999,ProductOwner3@MoonStars.co.uk,ProductManager3@theapsgroup.com,0,Charge on Production
Moon and Stars,937,SAMPLE_0937,Sample Product 937,PX0000937,PX0000937,999,Moon Stars LMS Account,999,LFLT,DRAFT,Stars,M0001,NULL,937,SINGLE,999,ProductOwner1@MoonStars.co.uk,ProductManager4@theapsgroup.com,0,Charge on Production
Moon and Stars,938,SAMPLE_0938,Sample Product 938,PX0000938,PX0000938,999,Moon Stars LMS Account,999,LFLT,DRAFT,Moon,M0002,NULL,938,SINGLE,999,ProductOwner3@MoonStars.co.uk,ProductManager1@theapsgroup.com,0,Charge on Production
Moon and Stars,939,SAMPLE_0939,Sample Product 939,PX0000939,PX0000939,999,Moon Stars LMS Account,999,POSA,DRAFT,Moon,M0001,NULL,939,SINGLE,999,ProductOwner2@MoonStars.co.uk,ProductManager2@theapsgroup.com,0.2,Charge on Production
Moon and Stars,940,SAMPLE_0940,Sample Product 940,PX0000940,PX0000940,999,Moon Stars LMS Account,999,LFLT,DRAFT,Moon,M0001,NULL,940,SINGLE,999,ProductOwner1@MoonStars.co.uk,ProductManager1@theapsgroup.com,0,Charge on Production
Moon and Stars,941,SAMPLE_0941,Sample Product 941,PX0000941,PX0000941,999,Moon Stars LMS Account,999,LFLT,DRAFT,Sun,M0001,NULL,941,SINGLE,999,ProductOwner2@MoonStars.co.uk,ProductManager1@theapsgroup.com,0,Charge on Production
Moon and Stars,942,SAMPLE_0942,Sample Product 942,PX0000942,PX0000942,999,Moon Stars LMS Account,999,LFLT,DRAFT,Stars,M0001,NULL,942,SINGLE,999,ProductOwner2@MoonStars.co.uk,ProductManager4@theapsgroup.com,0,Charge on Production
Moon and Stars,943,SAMPLE_0943,Sample Product 943,PX0000943,PX0000943,999,Moon Stars LMS Account,999,LFLT,DRAFT,Stars,M0003,NULL,943,SINGLE,999,ProductOwner4@MoonStars.co.uk,ProductManager4@theapsgroup.com,0,Charge on Production
Moon and Stars,944,SAMPLE_0944,Sample Product 944,PX0000944,PX0000944,999,Moon Stars LMS Account,999,LFLT,DRAFT,Stars,M0001,NULL,944,SINGLE,999,ProductOwner2@MoonStars.co.uk,ProductManager4@theapsgroup.com,0.2,Charge on Production
Moon and Stars,945,SAMPLE_0945,Sample Product 945,PX0000945,PX0000945,999,Moon Stars LMS Account,999,POSA,DRAFT,Stars,M0001,NULL,945,SINGLE,999,ProductOwner1@MoonStars.co.uk,ProductManager1@theapsgroup.com,0,Charge on Production
Moon and Stars,946,SAMPLE_0946,Sample Product 946,PX0000946,PX0000946,999,Moon Stars LMS Account,999,LFLT,DRAFT,Sun,M0002,NULL,946,SINGLE,999,ProductOwner3@MoonStars.co.uk,ProductManager3@theapsgroup.com,0,Charge on Production
Moon and Stars,947,SAMPLE_0947,Sample Product 947,PX0000947,PX0000947,999,Moon Stars LMS Account,999,POSA,DRAFT,Sun,M0001,NULL,947,SINGLE,999,ProductOwner1@MoonStars.co.uk,ProductManager2@theapsgroup.com,0,Charge on Production
Moon and Stars,948,SAMPLE_0948,Sample Product 948,PX0000948,PX0000948,999,Moon Stars LMS Account,999,POSA,DRAFT,Sun,M0001,NULL,948,SINGLE,999,ProductOwner1@MoonStars.co.uk,ProductManager3@theapsgroup.com,0.2,Charge on Production
Moon and Stars,949,SAMPLE_0949,Sample Product 949,PX0000949,PX0000949,999,Moon Stars LMS Account,999,PSTR,DRAFT,Sun,M0001,NULL,949,SINGLE,999,ProductOwner2@MoonStars.co.uk,ProductManager1@theapsgroup.com,0,Charge on Production
Moon and Stars,950,SAMPLE_0950,Sample Product 950,PX0000950,PX0000950,999,Moon Stars LMS Account,999,PSTR,DRAFT,Stars,M0001,NULL,950,SINGLE,999,ProductOwner1@MoonStars.co.uk,ProductManager1@theapsgroup.com,0,Charge on Production
Moon and Stars,951,SAMPLE_0951,Sample Product 951,PX0000951,PX0000951,999,Moon Stars LMS Account,999,PSTR,DRAFT,Moon,M0001,NULL,951,SINGLE,999,ProductOwner2@MoonStars.co.uk,ProductManager2@theapsgroup.com,0.2,Charge on Production
Moon and Stars,952,SAMPLE_0952,Sample Product 952,PX0000952,PX0000952,999,Moon Stars LMS Account,999,PSTR,DRAFT,Sun,M0002,NULL,952,SINGLE,999,ProductOwner3@MoonStars.co.uk,ProductManager1@theapsgroup.com,0,Charge on Production
Moon and Stars,953,SAMPLE_0953,Sample Product 953,PX0000953,PX0000953,999,Moon Stars LMS Account,999,POSA,DRAFT,Stars,M0001,NULL,953,SINGLE,999,ProductOwner1@MoonStars.co.uk,ProductManager3@theapsgroup.com,0,Charge on Production
Moon and Stars,954,SAMPLE_0954,Sample Product 954,PX0000954,PX0000954,999,Moon Stars LMS Account,999,POSA,DRAFT,Stars,M0001,NULL,954,SINGLE,999,ProductOwner1@MoonStars.co.uk,ProductManager3@theapsgroup.com,0.2,Charge on Production
Moon and Stars,955,SAMPLE_0955,Sample Product 955,PX0000955,PX0000955,999,Moon Stars LMS Account,999,PSTR,DRAFT,Stars,M0001,NULL,955,SINGLE,999,ProductOwner1@MoonStars.co.uk,ProductManager2@theapsgroup.com,0,Charge on Production
Moon and Stars,956,SAMPLE_0956,Sample Product 956,PX0000956,PX0000956,999,Moon Stars LMS Account,999,PSTR,DRAFT,Sun,M0002,NULL,956,SINGLE,999,ProductOwner3@MoonStars.co.uk,ProductManager3@theapsgroup.com,0,Charge on Production
Moon and Stars,957,SAMPLE_0957,Sample Product 957,PX0000957,PX0000957,999,Moon Stars LMS Account,999,PSTR,DRAFT,Sun,M0001,NULL,957,SINGLE,999,ProductOwner1@MoonStars.co.uk,ProductManager4@theapsgroup.com,0,Charge on Production
Moon and Stars,958,SAMPLE_0958,Sample Product 958,PX0000958,PX0000958,999,Moon Stars LMS Account,999,PSTR,DRAFT,Sun,M0002,NULL,958,SINGLE,999,ProductOwner3@MoonStars.co.uk,ProductManager1@theapsgroup.com,0,Charge on Production
Moon and Stars,959,SAMPLE_0959,Sample Product 959,PX0000959,PX0000959,999,Moon Stars LMS Account,999,PSTR,DRAFT,Moon,M0001,NULL,959,SINGLE,999,ProductOwner2@MoonStars.co.uk,ProductManager2@theapsgroup.com,0.2,Charge on Production
Moon and Stars,960,SAMPLE_0960,Sample Product 960,PX0000960,PX0000960,999,Moon Stars LMS Account,999,PSTR,DRAFT,Moon,M0001,NULL,960,SINGLE,999,ProductOwner1@MoonStars.co.uk,ProductManager1@theapsgroup.com,0,Charge on Production
Moon and Stars,961,SAMPLE_0961,Sample Product 961,PX0000961,PX0000961,999,Moon Stars LMS Account,999,PSTR,DRAFT,Stars,M0001,NULL,961,SINGLE,999,ProductOwner2@MoonStars.co.uk,ProductManager1@theapsgroup.com,0,Charge on Production
Moon and Stars,962,SAMPLE_0962,Sample Product 962,PX0000962,PX0000962,999,Moon Stars LMS Account,999,PSTR,DRAFT,Stars,M0001,NULL,962,SINGLE,999,ProductOwner2@MoonStars.co.uk,ProductManager4@theapsgroup.com,0,Charge on Production
Moon and Stars,963,SAMPLE_0963,Sample Product 963,PX0000963,PX0000963,999,Moon Stars LMS Account,999,PSTR,DRAFT,Moon,M0003,NULL,963,SINGLE,999,ProductOwner4@MoonStars.co.uk,ProductManager4@theapsgroup.com,0,Charge on Production
Moon and Stars,964,SAMPLE_0964,Sample Product 964,PX0000964,PX0000964,999,Moon Stars LMS Account,999,PSTR,DRAFT,Moon,M0001,NULL,964,SINGLE,999,ProductOwner2@MoonStars.co.uk,ProductManager4@theapsgroup.com,0.2,Charge on Production
Moon and Stars,965,SAMPLE_0965,Sample Product 965,PX0000965,PX0000965,999,Moon Stars LMS Account,999,PSTR,DRAFT,Sun,M0001,NULL,965,SINGLE,999,ProductOwner1@MoonStars.co.uk,ProductManager1@theapsgroup.com,0,Charge on Production
Moon and Stars,966,SAMPLE_0966,Sample Product 966,PX0000966,PX0000966,999,Moon Stars LMS Account,999,PSTR,DRAFT,Sun,M0002,NULL,966,SINGLE,999,ProductOwner3@MoonStars.co.uk,ProductManager3@theapsgroup.com,0,Charge on Production
Moon and Stars,967,SAMPLE_0967,Sample Product 967,PX0000967,PX0000967,999,Moon Stars LMS Account,999,PSTR,DRAFT,Sun,M0001,NULL,967,SINGLE,999,ProductOwner1@MoonStars.co.uk,ProductManager2@theapsgroup.com,0,Charge on Production
Moon and Stars,968,SAMPLE_0968,Sample Product 968,PX0000968,PX0000968,999,Moon Stars LMS Account,999,POSA,DRAFT,Moon,M0001,NULL,968,SINGLE,999,ProductOwner1@MoonStars.co.uk,ProductManager3@theapsgroup.com,0.2,Charge on Production
Moon and Stars,969,SAMPLE_0969,Sample Product 969,PX0000969,PX0000969,999,Moon Stars LMS Account,999,POSA,DRAFT,Moon,M0001,NULL,969,SINGLE,999,ProductOwner2@MoonStars.co.uk,ProductManager1@theapsgroup.com,0,Charge on Production
Moon and Stars,970,SAMPLE_0970,Sample Product 970,PX0000970,PX0000970,999,Moon Stars LMS Account,999,PSTR,DRAFT,Stars,M0001,NULL,970,SINGLE,999,ProductOwner1@MoonStars.co.uk,ProductManager1@theapsgroup.com,0,Charge on Production
Moon and Stars,971,SAMPLE_0971,Sample Product 971,PX0000971,PX0000971,999,Moon Stars LMS Account,999,PSTR,DRAFT,Sun,M0001,NULL,971,SINGLE,999,ProductOwner2@MoonStars.co.uk,ProductManager2@theapsgroup.com,0.2,Charge on Production
Moon and Stars,972,SAMPLE_0972,Sample Product 972,PX0000972,PX0000972,999,Moon Stars LMS Account,999,PSTR,DRAFT,Sun,M0002,NULL,972,SINGLE,999,ProductOwner3@MoonStars.co.uk,ProductManager1@theapsgroup.com,0,Charge on Production
Moon and Stars,973,SAMPLE_0973,Sample Product 973,PX0000973,PX0000973,999,Moon Stars LMS Account,999,PSTR,DRAFT,Stars,M0001,NULL,973,SINGLE,999,ProductOwner1@MoonStars.co.uk,ProductManager3@theapsgroup.com,0,Charge on Production
Moon and Stars,974,SAMPLE_0974,Sample Product 974,PX0000974,PX0000974,999,Moon Stars LMS Account,999,PSTR,DRAFT,Sun,M0001,NULL,974,SINGLE,999,ProductOwner1@MoonStars.co.uk,ProductManager3@theapsgroup.com,0.2,Charge on Production
Moon and Stars,975,SAMPLE_0975,Sample Product 975,PX0000975,PX0000975,999,Moon Stars LMS Account,999,PSTR,DRAFT,Moon,M0001,NULL,975,SINGLE,999,ProductOwner1@MoonStars.co.uk,ProductManager2@theapsgroup.com,0,Charge on Production
Moon and Stars,976,SAMPLE_0976,Sample Product 976,PX0000976,PX0000976,999,Moon Stars LMS Account,999,PSTR,DRAFT,Stars,M0002,NULL,976,SINGLE,999,ProductOwner3@MoonStars.co.uk,ProductManager3@theapsgroup.com,0,Charge on Production
Moon and Stars,977,SAMPLE_0977,Sample Product 977,PX0000977,PX0000977,999,Moon Stars LMS Account,999,PSTR,DRAFT,Sun,M0001,NULL,977,SINGLE,999,ProductOwner1@MoonStars.co.uk,ProductManager4@theapsgroup.com,0,Charge on Production
Moon and Stars,978,SAMPLE_0978,Sample Product 978,PX0000978,PX0000978,999,Moon Stars LMS Account,999,PSTR,DRAFT,Stars,M0002,NULL,978,SINGLE,999,ProductOwner3@MoonStars.co.uk,ProductManager1@theapsgroup.com,0,Charge on Production
Moon and Stars,979,SAMPLE_0979,Sample Product 979,PX0000979,PX0000979,999,Moon Stars LMS Account,999,PSTR,DRAFT,Moon,M0001,NULL,979,PACK 5,999,ProductOwner2@MoonStars.co.uk,ProductManager2@theapsgroup.com,0.2,Charge on Production
Moon and Stars,980,SAMPLE_0980,Sample Product 980,PX0000980,PX0000980,999,Moon Stars LMS Account,999,PSTR,DRAFT,Sun,M0001,NULL,980,PACK 10,999,ProductOwner1@MoonStars.co.uk,ProductManager1@theapsgroup.com,0,Charge on Production
Moon and Stars,981,SAMPLE_0981,Sample Product 981,PX0000981,PX0000981,999,Moon Stars LMS Account,999,PSTR,DRAFT,Stars,M0001,NULL,981,PACK 10,999,ProductOwner2@MoonStars.co.uk,ProductManager1@theapsgroup.com,0,Charge on Production
Moon and Stars,982,SAMPLE_0982,Sample Product 982,PX0000982,PX0000982,999,Moon Stars LMS Account,999,PSTR,DRAFT,Stars,M0001,NULL,982,PACK 5,999,ProductOwner2@MoonStars.co.uk,ProductManager4@theapsgroup.com,0,Charge on Production
Moon and Stars,983,SAMPLE_0983,Sample Product 983,PX0000983,PX0000983,999,Moon Stars LMS Account,999,PSTR,DRAFT,Sun,M0003,NULL,983,PACK 10,999,ProductOwner4@MoonStars.co.uk,ProductManager4@theapsgroup.com,0,Charge on Production
Moon and Stars,984,SAMPLE_0984,Sample Product 984,PX0000984,PX0000984,999,Moon Stars LMS Account,999,PSTR,DRAFT,Stars,M0001,NULL,984,PACK 10,999,ProductOwner2@MoonStars.co.uk,ProductManager4@theapsgroup.com,0.2,Charge on Production
Moon and Stars,985,SAMPLE_0985,Sample Product 985,PX0000985,PX0000985,999,Moon Stars LMS Account,999,LFLT,DRAFT,Stars,M0001,NULL,985,SINGLE,999,ProductOwner1@MoonStars.co.uk,ProductManager1@theapsgroup.com,0,Charge on Production
Moon and Stars,986,SAMPLE_0986,Sample Product 986,PX0000986,PX0000986,999,Moon Stars LMS Account,999,LFLT,DRAFT,Sun,M0002,NULL,986,SINGLE,999,ProductOwner3@MoonStars.co.uk,ProductManager3@theapsgroup.com,0,Charge on Production
Moon and Stars,987,SAMPLE_0987,Sample Product 987,PX0000987,PX0000987,999,Moon Stars LMS Account,999,LFLT,DRAFT,Stars,M0001,NULL,987,SINGLE,999,ProductOwner1@MoonStars.co.uk,ProductManager2@theapsgroup.com,0,Charge on Production
Moon and Stars,988,SAMPLE_0988,Sample Product 988,PX0000988,PX0000988,999,Moon Stars LMS Account,999,LFLT,DRAFT,Stars,M0001,NULL,988,SINGLE,999,ProductOwner1@MoonStars.co.uk,ProductManager3@theapsgroup.com,0.2,Charge on Production
Moon and Stars,989,SAMPLE_0989,Sample Product 989,PX0000989,PX0000989,999,Moon Stars LMS Account,999,LFLT,DRAFT,Sun,M0001,NULL,989,PACK 525,999,ProductOwner2@MoonStars.co.uk,ProductManager1@theapsgroup.com,0,Charge on Production
Moon and Stars,990,SAMPLE_0990,Sample Product 990,PX0000990,PX0000990,999,Moon Stars LMS Account,999,PSTR,DRAFT,Moon,M0001,NULL,990,SINGLE,999,ProductOwner1@MoonStars.co.uk,ProductManager1@theapsgroup.com,0,Charge on Production
Moon and Stars,991,SAMPLE_0991,Sample Product 991,PX0000991,PX0000991,999,Moon Stars LMS Account,999,PSTR,DRAFT,Moon,M0001,NULL,991,SINGLE,999,ProductOwner2@MoonStars.co.uk,ProductManager2@theapsgroup.com,0.2,Charge on Production
Moon and Stars,992,SAMPLE_0992,Sample Product 992,PX0000992,PX0000992,999,Moon Stars LMS Account,999,LABL,DRAFT,Stars,M0002,NULL,992,SINGLE,999,ProductOwner3@MoonStars.co.uk,ProductManager1@theapsgroup.com,0,Charge on Production
Moon and Stars,993,SAMPLE_0993,Sample Product 993,PX0000993,PX0000993,999,Moon Stars LMS Account,999,FORM,DRAFT,Moon,M0001,NULL,993,PACK 50,999,ProductOwner1@MoonStars.co.uk,ProductManager3@theapsgroup.com,0,Charge on Production
Moon and Stars,994,SAMPLE_0994,Sample Product 994,PX0000994,PX0000994,999,Moon Stars LMS Account,999,CARD,DRAFT,Sun,M0001,NULL,994,PACK 10,999,ProductOwner1@MoonStars.co.uk,ProductManager3@theapsgroup.com,0.2,Charge on Production
Moon and Stars,995,SAMPLE_0995,Sample Product 995,PX0000995,PX0000995,999,Moon Stars LMS Account,999,CARD,DRAFT,Sun,M0001,NULL,995,PACK 10,999,ProductOwner1@MoonStars.co.uk,ProductManager2@theapsgroup.com,0,Charge on Production
Moon and Stars,996,SAMPLE_0996,Sample Product 996,PX0000996,PX0000996,999,Moon Stars LMS Account,999,FORM,DRAFT,Moon,M0002,NULL,996,PACK 50,999,ProductOwner3@MoonStars.co.uk,ProductManager3@theapsgroup.com,0,Charge on Production
Moon and Stars,997,SAMPLE_0997,Sample Product 997,PX0000997,PX0000997,999,Moon Stars LMS Account,999,LFLT,DRAFT,Sun,M0001,NULL,997,PACK 10,999,ProductOwner1@MoonStars.co.uk,ProductManager4@theapsgroup.com,0,Charge on Production
Moon and Stars,998,SAMPLE_0998,Sample Product 998,PX0000998,PX0000998,999,Moon Stars LMS Account,999,GNPR,DRAFT,Sun,M0002,NULL,998,PACK 4,999,ProductOwner3@MoonStars.co.uk,ProductManager1@theapsgroup.com,0,Charge on Production
Moon and Stars,999,SAMPLE_0999,Sample Product 999,PX0000999,PX0000999,999,Moon Stars LMS Account,999,BN,DRAFT,Moon,M0001,NULL,999,SINGLE,999,ProductOwner2@MoonStars.co.uk,ProductManager2@theapsgroup.com,0.2,Charge on Production
Moon and Stars,1000,SAMPLE_1000,Sample Product 1000,PX0001000,PX0001000,999,Moon Stars LMS Account,999,PSTR,DRAFT,Sun,M0001,NULL,1000,PACK 5,999,ProductOwner1@MoonStars.co.uk,ProductManager1@theapsgroup.com,0,Charge on Production
Moon and Stars,1001,SAMPLE_1001,Sample Product 1001,PX0001001,PX0001001,999,Moon Stars LMS Account,999,BN,DRAFT,Sun,M0001,NULL,1001,SINGLE,999,ProductOwner2@MoonStars.co.uk,ProductManager1@theapsgroup.com,0,Charge on Production
Moon and Stars,1002,SAMPLE_1002,Sample Product 1002,PX0001002,PX0001002,999,Moon Stars LMS Account,999,PSTR,DRAFT,Stars,M0001,NULL,1002,PACK 5,999,ProductOwner2@MoonStars.co.uk,ProductManager4@theapsgroup.com,0,Charge on Production
Moon and Stars,1003,SAMPLE_1003,Sample Product 1003,PX0001003,PX0001003,999,Moon Stars LMS Account,999,GNPR,DRAFT,Stars,M0003,NULL,1003,PACK 4,999,ProductOwner4@MoonStars.co.uk,ProductManager4@theapsgroup.com,0,Charge on Production
Moon and Stars,1004,SAMPLE_1004,Sample Product 1004,PX0001004,PX0001004,999,Moon Stars LMS Account,999,GNPR,DRAFT,Moon,M0001,NULL,1004,PACK 4,999,ProductOwner2@MoonStars.co.uk,ProductManager4@theapsgroup.com,0.2,Charge on Production
Moon and Stars,1005,SAMPLE_1005,Sample Product 1005,PX0001005,PX0001005,999,Moon Stars LMS Account,999,FORM,DRAFT,Moon,M0001,NULL,1005,PACK 50,999,ProductOwner1@MoonStars.co.uk,ProductManager1@theapsgroup.com,0,Charge on Production
Moon and Stars,1006,SAMPLE_1006,Sample Product 1006,PX0001006,PX0001006,999,Moon Stars LMS Account,999,CARD,DRAFT,Stars,M0002,NULL,1006,SINGLE,999,ProductOwner3@MoonStars.co.uk,ProductManager3@theapsgroup.com,0,Charge on Production
Moon and Stars,1007,SAMPLE_1007,Sample Product 1007,PX0001007,PX0001007,999,Moon Stars LMS Account,999,LFLT,DRAFT,Stars,M0001,NULL,1007,PACK 50,999,ProductOwner1@MoonStars.co.uk,ProductManager2@theapsgroup.com,0,Charge on Production
Moon and Stars,1008,SAMPLE_1008,Sample Product 1008,PX0001008,PX0001008,999,Moon Stars LMS Account,999,LFLT,DRAFT,Sun,M0001,NULL,1008,PACK 50,999,ProductOwner1@MoonStars.co.uk,ProductManager3@theapsgroup.com,0.2,Charge on Production
Moon and Stars,1009,SAMPLE_1009,Sample Product 1009,PX0001009,PX0001009,999,Moon Stars LMS Account,999,LFLT,DRAFT,Stars,M0001,NULL,1009,PACK 200,999,ProductOwner2@MoonStars.co.uk,ProductManager1@theapsgroup.com,0,Charge on Production
Moon and Stars,1010,SAMPLE_1010,Sample Product 1010,PX0001010,PX0001010,999,Moon Stars LMS Account,999,BN,DRAFT,Moon,M0001,NULL,1010,SINGLE,999,ProductOwner1@MoonStars.co.uk,ProductManager1@theapsgroup.com,0,Charge on Production
Moon and Stars,1011,SAMPLE_1011,Sample Product 1011,PX0001011,PX0001011,999,Moon Stars LMS Account,999,BN,DRAFT,Sun,M0001,NULL,1011,SINGLE,999,ProductOwner2@MoonStars.co.uk,ProductManager2@theapsgroup.com,0.2,Charge on Production
Moon and Stars,1012,SAMPLE_1012,Sample Product 1012,PX0001012,PX0001012,999,Moon Stars LMS Account,999,BN,DRAFT,Moon,M0002,NULL,1012,SINGLE,999,ProductOwner3@MoonStars.co.uk,ProductManager1@theapsgroup.com,0,Charge on Production
Moon and Stars,1013,SAMPLE_1013,Sample Product 1013,PX0001013,PX0001013,999,Moon Stars LMS Account,999,GNPR,DRAFT,Sun,M0001,NULL,1013,SINGLE,999,ProductOwner1@MoonStars.co.uk,ProductManager3@theapsgroup.com,0,Charge on Production
Moon and Stars,1014,SAMPLE_1014,Sample Product 1014,PX0001014,PX0001014,999,Moon Stars LMS Account,999,PROM,DRAFT,Stars,M0001,NULL,1014,PACK 20,999,ProductOwner1@MoonStars.co.uk,ProductManager3@theapsgroup.com,0.2,Charge on Production
Moon and Stars,1015,SAMPLE_1015,Sample Product 1015,PX0001015,PX0001015,999,Moon Stars LMS Account,999,PSTR,DRAFT,Moon,M0001,NULL,1015,SINGLE,999,ProductOwner1@MoonStars.co.uk,ProductManager2@theapsgroup.com,0,Charge on Production
Moon and Stars,1016,SAMPLE_1016,Sample Product 1016,PX0001016,PX0001016,999,Moon Stars LMS Account,999,GNPR,DRAFT,Moon,M0002,NULL,1016,SINGLE,999,ProductOwner3@MoonStars.co.uk,ProductManager3@theapsgroup.com,0,Charge on Production
Moon and Stars,1017,SAMPLE_1017,Sample Product 1017,PX0001017,PX0001017,999,Moon Stars LMS Account,999,BN,DRAFT,Moon,M0001,NULL,1017,SINGLE,999,ProductOwner1@MoonStars.co.uk,ProductManager4@theapsgroup.com,0,Charge on Production
Moon and Stars,1018,SAMPLE_1018,Sample Product 1018,PX0001018,PX0001018,999,Moon Stars LMS Account,999,PSTR,DRAFT,Stars,M0002,NULL,1018,PACK 2,999,ProductOwner3@MoonStars.co.uk,ProductManager1@theapsgroup.com,0,Charge on Production
Moon and Stars,1019,SAMPLE_1019,Sample Product 1019,PX0001019,PX0001019,999,Moon Stars LMS Account,999,CARD,DRAFT,Stars,M0001,NULL,1019,PACK 50,999,ProductOwner2@MoonStars.co.uk,ProductManager2@theapsgroup.com,0.2,Charge on Production
Moon and Stars,1020,SAMPLE_1020,Sample Product 1020,PX0001020,PX0001020,999,Moon Stars LMS Account,999,GNPR,DRAFT,Sun,M0001,NULL,1020,SINGLE,999,ProductOwner1@MoonStars.co.uk,ProductManager1@theapsgroup.com,0,Charge on Production
Moon and Stars,1021,SAMPLE_1021,Sample Product 1021,PX0001021,PX0001021,999,Moon Stars LMS Account,999,CARD,DRAFT,Moon,M0001,NULL,1021,SINGLE,999,ProductOwner2@MoonStars.co.uk,ProductManager1@theapsgroup.com,0,Charge on Production
Moon and Stars,1022,SAMPLE_1022,Sample Product 1022,PX0001022,PX0001022,999,Moon Stars LMS Account,999,BKLT,DRAFT,Sun,M0001,NULL,1022,PACK 5,999,ProductOwner2@MoonStars.co.uk,ProductManager4@theapsgroup.com,0,Charge on Production
Moon and Stars,1023,SAMPLE_1023,Sample Product 1023,PX0001023,PX0001023,999,Moon Stars LMS Account,999,PROM,DRAFT,Moon,M0003,NULL,1023,PACK 20,999,ProductOwner4@MoonStars.co.uk,ProductManager4@theapsgroup.com,0,Charge on Production
